Script started on Mon Sep 14 18:54:18 2020
[?1034hbash-3.2$ cd Desktop
bash-3.2$ cat tucson_rain.txt | awk  -F"\t" '{ print $6, $9 }' tucson_rain.txt
readingDate quality
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Absent
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Absent
2019-03-02 Good
2019-03-02 Good
2019-03-02 Absent
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Absent
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Absent
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Absent
2019-03-02 Good
2019-03-02 Good
2019-03-02 Absent
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
 
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-02 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Absent
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Absent
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Absent
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Absent
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Absent
2019-03-03 Good
2019-03-03 Good
2019-03-03 Absent
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
 
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-03 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Absent
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Absent
2019-03-04 Good
2019-03-04 Absent
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Absent
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Absent
2019-03-04 Good
2019-03-04 Good
2019-03-04 Absent
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
 
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-04 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Absent
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Absent
2019-03-05 Good
2019-03-05 Absent
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Absent
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Absent
2019-03-05 Good
2019-03-05 Good
2019-03-05 Absent
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
 
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-05 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Absent
2019-03-06 Good
2019-03-06 Good
2019-03-06 Absent
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Absent
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Absent
2019-03-06 Good
2019-03-06 Good
2019-03-06 Absent
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Absent
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
 
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-06 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Absent
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Absent
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Absent
2019-03-07 Good
2019-03-07 Good
2019-03-07 Absent
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Absent
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
 
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-07 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Absent
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
2019-03-08 Good
